classifieds_unique_listing_id,text_stop_stem,label1,label2,label3
class_u_0000025736,english tippler pigeon sell pair english tippler pigeon price negoti,0,1,NA
class_u_0000025739,want eclectus parrot want buy male male eclectus parrot overi travel boy,0,0,1
class_u_0000025745,eclectus pair parott bond pair hand tame eclect parrot move time waster approx age yrs north east victoria,0,0,0
class_u_0000025746,race pigeon sale pair checker race pigeon egg offer,0,1,NA
class_u_0000025747,red rump parrot bengales finch breed pair red rump bengales finch lot,0,0,0
class_u_0000025750,crest clubrung male budgi love healthi bird top qualiti bloodlin,0,0,0
class_u_0000025752,gosl day babi gees limit day gosl sale sept sold pair vent sex femal male sale keep male breed program suit want hand rear imprint babi friend adult price negoti adult saddleback,0,1,0
class_u_0000025758,chick sale chick sale rhode island white cross lay egg layer meat bird chick day requir heat prospect,0,1,NA
class_u_0000025760,australorp chick australorp chick week unsex cockburn text,0,1,NA
class_u_0000025766,turkish tumbler pigeon lost bird coupl week ago roxburgh park photo photo babi pay reward ring leg caught call messag,0,1,NA
class_u_0000025773,tame male galah tame male galah whistl doesn talk sammi love cage absolut love tissu xd bewar tissu role gloomi day grumpi seed lift spirit tendenc nibbl thumb rare pretti tame hand rear bought age wing clip start grow swap tame bird price interact bird stay green cheek conur hand rear bird swap tame bird price,1,0,0
class_u_0000025783,bird cage gc,1,0,0
class_u_0000025784,pigeon sale doneck kardri shiski queri send text mobil ring mobil,0,1,NA
class_u_0000025785,fantal pigeon pair pair friend breed pair readi breed pair,0,1,NA
class_u_0000025786,frill canari readi bread pair,0,0,0
class_u_0000025789,indian ringneck parrot born august dna test green male green femal oliv femal mum grey dad green,0,0,0
class_u_0000025790,male femal canari male femal canari readi breed call text anthoni,1,0,0
class_u_0000025808,lorikeet lorikeet male femal cage hand train,0,0,0
class_u_0000025811,free rang chicken egg free rang chicken egg dozen,0,1,NA
class_u_0000025813,race pigeon beauti red hen breed amaz flyer buyer blue bar cock breed blue checker,0,1,NA
class_u_0000025814,pet duck free pet runner duck cruis garden catch bug male femal pet pick boorowa,0,1,0
class_u_0000025815,male budgi male budgi tame approx month sale cage want buy cage pick kellyvill contact gumtre messag cage box bird home don want buy cage bird worm spray mite hold,0,0,0
class_u_0000025818,roaster white month roater,0,1,NA
class_u_0000025819,pigeon breed worm breed price time waster,0,1,NA
class_u_0000025822,babi budgi love blue babi budgi nest week eat drink bring box transport,0,0,0
class_u_0000025824,lost femal alex wulkuraka ipswich femal alex hasn home week free fli home day mate call day free fli return home legband contact fair cage bird close contact land want trust red bull fetish can steal hand fli chanc releas contact rene,0,0,0
class_u_0000025825,carrier pigeon sale pair carrier pigeon nice healthi tall bird offer pair,0,1,NA
class_u_0000025828,rooster rooster feather leg sale breed sell firm enquir phone call pm pm even,0,1,NA
class_u_0000025829,hand tame indian ringneck hand rais indian ringneck feather clip behav femal friend bite sit shoulder like eat cashew watch indian ringneck video youtub sell move oversea sell indoor cage height metr approx cage wooden toy ladder toy,0,0,0
class_u_0000025835,canari want seek canari travel reason bird price rang seek male femal tia steve,0,0,1
class_u_0000025836,want lost mile pigen plis coll lost miler pigeon pliss coll,0,1,NA
class_u_0000025840,bird aviari rough doubl door perch bird bath seed dish budgi desir pickup eaton asap dismantl,1,0,0
class_u_0000025841,day chick day chick breed silki hamburgh frizzl nake neck frizzl nake neck cross discount multipl purchas,0,1,NA
class_u_0000025842,bantam egg fertil bantam egg pekin rooster pretti mix bantam hen perfect kid lay size egg backyard layer egg,0,1,NA
class_u_0000025844,crimson belli crimson belli nest septemb home,0,0,0
class_u_0000025848,want fertil cockatiel egg fertil cockatiel egg incub home current egg hand rais,0,0,NA
class_u_0000025849,hand rais blue pineappl conur hand rear blue pineappl conur week locat yandina,0,0,0
class_u_0000025851,crimson rosella male northern speci crismon rosella northern speci male aviari bird tame,0,0,0
class_u_0000025855,hand rais lutino lorikeet month cage feed includ,0,0,0
class_u_0000025860,bird cage bird cage condit,1,0,0
class_u_0000025867,bird cage sale condit bird cage caster mm wide mm deep finch parrot nest box perch food water bowl,1,0,0
class_u_0000025868,breed cockatiel breed cockatiel,0,0,0
class_u_0000025873,breed gees pilgram femal male breed gees pilgram male femal lay egg month pure white male grey white femal gees togher call text,0,1,0
class_u_0000025875,experienc handrais experi rais love home children want type bird week wks travel pay handrais price bub,1,0,0
class_u_0000025886,king quail male king quail silver male,0,1,0
class_u_0000025898,indian ringneck parrot pr cinnamon ringneck violet femal male ea blue violet hen ea breed age pr yellow bond indian ringneck varieti bird cage avieri start ea advertis friend photo bird text,0,0,0
class_u_0000025899,babi yellow opalin femal budgi approach month femal yellow opalin suit companion aviari breed bird pair correct produc rainbow offspr loganholm pick pls read ad proper tame want handl bite,0,0,0
class_u_0000025900,want male canari want canari singer prefer yellow glouster,0,0,1
class_u_0000025903,babi budgi avairi babi budgi tame train pick readi week,0,0,0
class_u_0000025908,conur babi conur babi sale wean wks deposit refund pay weeki payment babi readi pic girl boy dna test,0,0,0
class_u_0000025911,free iranian pigeon lost lost iranian pigeon yesterday afternoon merryland black toghi red toghi irani catch plz ll pey martin,0,1,NA
class_u_0000025917,king quail sell friend king quail male,0,1,0
class_u_0000025920,want wtb macedonian turbit buy macedonian turbit,0,1,NA
class_u_0000025931,male jumbo quail free male free home,0,1,0
class_u_0000025936,pigeon sale beauti pigeon sale meal sell text ll region locat lidcomb,0,1,NA
class_u_0000025941,cockatiel male hand tame male cockatiel hand rais beauti boy name po panda kung fu panda hint dark grey white pattern love hop finger shoulder beauti sing voic love whistl reason sell cockatiel cage pair want babi sad fiesti ve cage don space love bit want beauti famili love don want ll pick wise deliv hervey bay hate,0,0,0
class_u_0000025942,cockatoo urgent sale home cockatoo friend whistl danc music friend eat veget fruit nut ll cage free feed seed sell unabl attent requir deliv extra,0,0,0
class_u_0000025945,bird cage black bird cage,1,0,0
class_u_0000025949,chicken coop feeder water contain food hey bantam chicken sale week orpington bantam lay month calm don mind pat don mind left includ coop nest box feed water contain purpl qualiti contain food bit food day hey contain fit bag petstock perfect beauti chicken unabl look picket fenc surround offer,0,1,NA
class_u_0000025955,silki chick week chick mother rais heat unsex pure silki deliveri toowoomba happi packag deal,0,1,NA
class_u_0000025959,breed bourk parrot male rosa femal cream clutch excel breeder,0,0,0
class_u_0000025965,pakistani highflyer pigeon pair stock pakistani bird pure blood health bird price pair spare male time waster bargain hunter breed qualiti bird happi answer question advic contact email text,0,1,NA
class_u_0000025966,nice breed pair pigeon nice breed pair pigeon sale pair vaccin worm pick sadleir liverpool,0,1,NA
class_u_0000025967,bantam partridg wyandott rooster bantam partridg wyandott rooster sale negoti approx mths beauti colour purebr mum dad text phone,0,1,NA
class_u_0000025972,hand rais babi budgi moment love babi love attent sit quiet gentl rais week lice mite spray worm readi deliv ipswich dalbi day time,0,0,0
class_u_0000025973,eclectus handrais handrais eclectus locat macksvill nsw call text kirsti,0,0,0
class_u_0000025974,white pie qualiti race pigeon bird sell lot bird worm vaccin care phone text,0,1,NA
class_u_0000025979,blue shadow grizzl hen race pigeon nice femal call,0,1,NA
class_u_0000025982,friend seneg parrot sell love seneg parrot sunni sad circumst chang don time hand hard decis want love home attent funni charact like whistl mimic live cockatiel cage perfect cockatiel call train spent lot time perfect close doesn bite push step stay shoulder love preen don preen time eat vetafarm pallet fed fresh veggi fruit daili like sprout legum pea bean blueberri appl capsicum cook rice bean shoot love experi food varieti food love chew provid fresh branch spend hour chew break leav love flower seed pod pick branch seed pod flower nativ question don hesit stirct breeder breed don wast time pet bird love human compani quiet nois parrot market type suitabl apart live trust noisi want beep distanc price negoti afford don financi abil care won sell rush sell senag parrot rare victoria research link found depth detail speci http theparrotforum viewtop php enquir live arrang want parrot ll suitabl sunni rest life includ price sunni cage toy play gym,0,0,0
class_u_0000025984,tame weiro hand rais bird,0,0,0
class_u_0000025989,greatland incub want tth tth incub,1,0,0
class_u_0000025991,yellow tail black cockatoo sell male cockatoo,0,0,0
class_u_0000025993,want want buy purpl budgi want buy purpl babi budgi girl,0,0,1
class_u_0000025994,budgi hand tame,0,0,0
class_u_0000025999,sussex wyandott chicken fertil egg dozen dozen contact despina email,0,1,NA
class_u_0000026002,bird cage beauti luxuri indoor bird cage qualiti metal powder coat make sturdi tough durabl design suit bird top design enabl tame bird access play simpli remov top tray bird cage easi clean pull tray bottom cage easi access feed bowl door design bird cage detach gym set connect top cage constant entertain enjoy bird toy includ basic brand bought pet hous,1,0,0
class_u_0000026006,want budgi sell budgi week messag call,0,0,1
class_u_0000026007,breed blue budgi pair femal budgi lie egg,0,0,0
class_u_0000026008,english budgi qualiti club rung budgi sale bread qualiti bloodlin nsw boy girl hen sold separ,0,0,0
class_u_0000026010,birdcag birdcag condit,1,0,0
class_u_0000026012,hand rais ween pic aldinga,0,0,0
class_u_0000026020,avi bird cage avi bird cage bird canari food water cup metal bowl messag gumtre,1,0,0
class_u_0000026022,bird aviari cat run bird aviari door condit hole cut access cat run shown pictur pick asap quick sale want woori yallock,1,0,0
class_u_0000026023,babi budgi beauti babi budgi light violet bodi wing week lice mite spray worm readi deliv ipswich dalbi day time,1,0,0
class_u_0000026024,cocktail male femal hand rais bird cage,0,0,0
class_u_0000026026,lovebird peachfac lovebird sale cinnamon peachfac bout month dilut fischer mauv,0,0,0
class_u_0000026030,budgi werk aviari nest rais budgi,0,0,0
class_u_0000026033,bird cage gage stand mths cover,1,0,0
class_u_0000026036,matur male ecki nice bird feather half aviari bird handrear inform call john,0,0,0
class_u_0000026037,isa brown pullet week vaccin beak ea chicken feed accessori sale pet bird galor melros street mount pleasant sa mon tue thur fri sat sun pm appoint close wed,0,1,NA
class_u_0000026044,cockatiel proven breed pair cockatiel aviari bird tame,0,0,0
class_u_0000026048,babi hand rais lorikeet hand rais lorikeet sale detail price bird handrais week readi forev home fantas flyer wean wet dri mix fruit vege bird love pat friend play perfect feather health dna certifi sex test wet dri mix suppli bird femal dilut lorikeet week male mustard lorikeet week pick salisburi brisban airfreight inter intra requir buyer cost,0,0,0
class_u_0000026050,roeun clair duckl pure bred duckl day week unsex heat sourc gosnel appoint text messag prefer,0,1,0
class_u_0000026051,free peacock give free peacock male,0,1,0
class_u_0000026052,want want king quail male femal want male femal king quail locat yarrawonga vic happi travel min messag photo cost locat,0,1,1
class_u_0000026054,black australorp hen rooster chicken fertil egg hen week hen lay week rooster fertil egg dozen pickup somervill,0,1,NA
class_u_0000026057,blue quaker pair pair blue quaker bond healthi,0,0,0
class_u_0000026059,ring nick mate prais hand babi,0,0,0
class_u_0000026067,bird cage lge bird cage exc condit,1,0,0
class_u_0000026072,babi eclectus male parrot babi male eclectus week handrais babi sale start fresh fruit seed veget cook lentil quinoa veggi pellet nut start talk healthi friend send massag,0,0,0
class_u_0000026073,bird cage bird cage door od requir clasp sturdi condit,1,0,0
class_u_0000026078,beauti bantam rooster carniv colour readi breed hen,0,1,NA
class_u_0000026082,femal amazon month talker ladi happi talkat peopl bird love chatterbox sing yell talk live compani touch fli take food hand hilari answer compani sold move bred vouch health parent www gumtreeparrot whatsapp send video chatterbox call messag,0,0,0
class_u_0000026088,pineappl conur sale adult pineappl conur sale male femal bird healthi look fed regular diet premium seed fruit veget handrais tame local deliveri charg,0,0,0
class_u_0000026089,bird toy bird toy cm bright colour safe materi percent cheaper pet shop qualiti test toy bird stand play gym size bird toy ipswich alexandrin lorikeet hand rais macaw amazon indian ringneck love bird eclectus sun conur green cheek pineappl conur bird cage bird toy parrot ladder parrotlet cockatoo cockatiel bird toy pie doubl factor hahn macaw,1,0,0
class_u_0000026094,almond racer pigeon almond male racer bird sale healthi bird feel free contact anytim prefer text messag mobil,0,1,NA
class_u_0000026097,texa clearbodi babi budgi boy violet sky blue week pet size lice mite spray worm readi deliv ipswich dalbi day time,0,0,0
class_u_0000026099,fertil chicken egg varieti fertil chicken egg dozen bentum isa brown frizzl silki australorp plymouth pekin ancona time breed children experi past feed dozen week notic dozen readi want specif breed,0,1,NA
class_u_0000026101,chicken chicken coop rest chicken coop hutch feed water dish chicken wire fenc straw kg layer pellet chook super tame consist layer ve dug flower dog friend text call dont frequent check gumtre,0,1,NA
class_u_0000026103,cage budgi cage sale budgi hight cm width cm length cm bird box breed perfect condit budgi budgi adult male femal pair laid egg total egg pair readi breed don worri bird feed babi budgi due move locat bird healthi take care varieti colour question don hesit contact,0,0,0
class_u_0000026108,bird averi condit dead patio deck,1,0,0
class_u_0000026111,wtb femal quaker lone male quaker seek femal partner love attent male contact,0,0,1
class_u_0000026112,english budgi coupl english budgi cancer live peopl passion take bird live day love peaceful environ contact type peopl awar want set,0,0,0
class_u_0000026115,babi sun conur sale week sun conur sale wean dna stainless steel ring leg home drop melbourn fee,0,0,0
class_u_0000026120,race pigeon breed pair sale call ring answer,0,1,NA
class_u_0000026122,matur budgi healthi sound matur male femal budgi pick dubbo,0,0,0
class_u_0000026124,love bird pair pair love bird pair readi breed nice colour pair,0,0,0
class_u_0000026126,appleyard duckl silver applyard duckl breed standard white applyard duckl silver white appleyard pick glengarri launceston longford devonport,0,1,0
class_u_0000026131,babi pie budgi week budgi,0,0,0
class_u_0000026132,gouldian pair pair red head orang head sell pair pair,0,0,0
class_u_0000026135,babi blue budgi blue budgi sale week nest box pick,0,0,0
class_u_0000026136,femal indian ringneck yo dna sex femal tame feed accessori sale pet bird galor melros street mount pleasant sa mon tue thur fri sat sun pm appoint close wed,0,0,0
class_u_0000026138,want indian ringneck yellow want yellow male ringneck messag price pictur,0,0,1
class_u_0000026139,handrear babi parrotlet handrear babi parrotlet bubba handrear week week parrotlet parrot world eat,0,0,0
class_u_0000026140,babi violet blue ringneck handrais seal legr dna testesd season bird express,0,0,0
class_u_0000026143,pair king quail sale pair king quail sale,0,1,0
class_u_0000026148,guinea fowl approx month guinea fowl sale prefer sell lot dont sex,0,1,0
class_u_0000026149,babi bunni ea readi forev home cage feed accessori sale pet bird galor melros street mount pleasant sa mon tue thur fri sat sun pm appoint close wed,1,0,0
class_u_0000026150,babi budgi babi handl regular close leav nest box call raylen,0,0,0
class_u_0000026156,alexandrin babi parrot readi sell hole sale sell individu time tame teach talk hand rais grow life companion friend take pre messag call detail,0,0,0
class_u_0000026162,stock reduct lose gain dilut cock bird month mustard hen yo hen bond pair semi tame hand rear aviari bred extrem play entertain mimic word pair cock bird hen love bird hand rear due time aviari wouldn tame week yellow lutino sold male english budgi month hand rear aviari friend time pet pair low baller time waster,0,0,0
class_u_0000026165,bond pr blue gold macaw due circumst bond pair macaw sale male yrs femal yrs male issu effect breed hereditari low price price firm offer info phone,0,0,0
class_u_0000026169,macaw parrot tree stand macaw tree stand hxw heavi duti thick branch complet stainless steel plate easi clean remov food water bowl perfect type parrot bird purchas month ago macaw recent pass perfect indoor entertain guest answer leav messag contact asap,1,0,0
class_u_0000026170,club budgi babi club english budgi sale babi breed pair due chang aviari bird sell bird lot bird locat richmond,0,0,0
class_u_0000026174,friend budgi love girl readi sister yellowfac type ino lemon yellow red eye parent rais handl nest birth adult children girl approx week wean readi love person suit tame price pickup harristown toowoomba,0,0,0
class_u_0000026175,chicken chicken coop setup easi clean maintain coop pull shown chicken safe night pull rope shut flap door treat pine stainless hing treat pine screw materi spent pvc feeder water pipe mesh timber run green safeti mesh contain food left girl friend pick pat chicken foghorn white isa brown brown found allergi egg pickup carrum messag text,0,1,NA
class_u_0000026179,wall hang bird cage green semi circl bird cage hang wall bird perch slide door condit ono,1,0,0
class_u_0000026183,delux parrot bird cage powder coat bird cage condit food water bowl access door door top cage bird perch seed catcher surround cage prevent unnecessari mess deliv,1,0,0
class_u_0000026184,red rump normal colour season youngster aviari cock bird send photo phone phone messag happi noel connec tas transport,0,0,0
class_u_0000026192,lovebird aqua turq unsex aviari bird healthi happi wks tame desir,0,0,0
class_u_0000026195,babi budgi express babi budgi week nest rais readi approx week babi start nest explor handl daili leav forev home babi eat treat prevent mite lice deworm sex unknown due age messag detail follow progress pictur instagram sabrandbudgi,0,0,0
class_u_0000026200,lay hen pullet chick australorp maran rir sussex lay hen maranx rirx pol hen australorpx maranx pullet week chick unsex mix pick swan valley email text photo,0,1,NA
class_u_0000026208,want wtb budgi buy budgi messag pic price locat toowoomba reason distant,0,0,1
class_u_0000026216,hand rais babi super tame cockatiel hend rase supertam babi cockatiel start day ago eat sonic tame scrach atent half hour day tame tohav amaz supetam babi call mob,0,0,0
class_u_0000026219,free duck duck femal male pick time saturday sunday arvo whiterock cairn dress,0,1,0
class_u_0000026222,cockatiel home asap cockatiel cage femal male femal frosti like pat cuddl male king semi hand tame hand pretti boy want friend cage seper bird price firm,0,0,0
class_u_0000026230,babi budgi sale babi budgi week worm lice spray placid requir handl daili kenni thankyou,0,0,0
class_u_0000026241,bird cage condit bird cage,1,0,0
class_u_0000026243,scarlet chest parrot spectacular scarlet chest parrot pair text phone john,0,0,0
class_u_0000026246,finch stun granedi weaver trio qualiti trio granedi weaver afford price madagascar weaver male call,0,0,0
class_u_0000026247,isa brown chook egg layer,0,1,NA
class_u_0000026258,bird breed box total bird breed box suit budgi love bird cockatiel box exel condit box sit shelf hook front hang cage front paint pink purpl price box wide deep box piec egg insert slider call email,1,0,0
class_u_0000026260,bird cage sale qualiti cage corner shape suitabl parrot castor easi move remov tray shelf storag access door front access front feeder ring secur cage excel condit measur height includ shelf cm height bird cm front width cm depth cm,1,0,0
class_u_0000026261,pullet start lay week ago love brown egg nice healthi girl,0,1,NA
class_u_0000026264,bird cage corner bird cage condit play stand top clean,1,0,0
class_u_0000026268,want eastern king matur eastern king hen negoti,0,0,1
class_u_0000026272,cordon blue male cordon blue size cage,0,0,0
class_u_0000026273,handrais spoonf super tame babi budgi week friend super tame sit finger shoulder spoonf bite children peopl wing clip love healthi bird green male green femal yellow green spangl femal crest male femal,0,0,0
class_u_0000026275,turkish tumbler pair turkish tumbler look readi breed,0,1,NA
class_u_0000026282,indian ringneck parrot cage pretti green femal yellow aqua tail feather approx yrs patio aviari includ pick ingl farm,0,0,0
class_u_0000026286,babi budgi tame babi budgi week readi tame feed qualiti seed vietman worm treat lice worm,0,0,0
class_u_0000026299,egg mix breed fertil chicken egg sale dozen,0,1,NA
class_u_0000026300,week chicken rooster total black white sold lot,0,1,NA
class_u_0000026311,conur sale yellow side conur sale tame sit hand isol train babi tame effort,0,0,0
class_u_0000026325,blue lace barneveld hen sale purebr blue lace barneveld hen sale splash rooster hen bought separ rooster free hen lay diseas parasit free chicken cut pick heathcot town farm mt camel,0,1,NA
class_u_0000026329,silver appleyard indian runner duck indian runner pet drake silver appleyard pet drake sale month prefer sell mate mount evelyn lilydal,0,1,0
class_u_0000026331,breed age male cockatiel male breed age cockatiel sing mate normal grey lutino yellow unrel readi breed season locat clarendon vale hobart text answer phone due,0,0,0
class_u_0000026332,babi rainbow lorikeet rainbow lorikeet sale sold separ healthi wing clip hand rais friend human gender week box,0,0,0
class_u_0000026339,finch sale trio beauti yellow hood siskin healthi bird bred aiveri season bird male femal readi breed call bill,0,0,0
class_u_0000026341,babi budgi babi budgi born august eat pick torquay,0,0,0
class_u_0000026350,conur clearanc conur clearanc season bird femal conur dna total phone answer text email,0,0,0
class_u_0000026351,bird stand train perch bird stand train bird bird stand perch train lamin base easi clean easi grip suit bird ringneck cockatiel cockatoo conur galah height mm width mm bird includ pick toongabbi,1,0,0
class_u_0000026356,nepales alexandrin male cage beauti hand rais male approx month dna sex certif provid talk love shoulder parrot cage,0,0,0
class_u_0000026358,australorp plymouth rock chicken hatch ea unsex brooder heat,0,1,NA
class_u_0000026364,bird bread cabinet nest box bird bread cabinet slide tray easi clean nest box cabinet size cm cm cm wide unus condit sms respond email call,1,0,0
class_u_0000026365,spring bird sale spring bird sale sunday septemb st jude primari school mulley st holder registr form fill sign applic fee paid seller grant entri hall bench bird bench fee bird zebra finch king quail cap st addit bird free bench sale commenc till noon bird sold earlier trade tabl bbq entri public entri fee buyer seller parrot finch budgi cockatiel canari dove quail poultri pigeon enquir call kevin murphi,1,0,0
class_u_0000026368,border canari sell border canari colour start club rung femal male contact patrick,0,0,0
class_u_0000026372,bird cage suit budgi condit stand,1,0,0
class_u_0000026373,breed pair english budgi month readi breed love healthi bird top qualiti clubrung stock pair,0,0,0
class_u_0000026383,bird cage photo time waster,1,0,0
class_u_0000026397,canari yellow canari,0,0,0
class_u_0000026405,polish chicken frizzl smooth,0,1,NA
class_u_0000026406,lovebird venus lovebird rehom previous experi lovebird potenti bond bird pro human rehom lovebird ideal pet child bossi loud person tend territori talk whistl hand rais breeder bought lot time attent finish train note refer venus femal dna test ensur femal cage transport home safe,0,0,0
class_u_0000026414,iranian flyer pigeon male iranian flyer vaccin healthi readi breed,0,1,NA
class_u_0000026419,bird cage xcm condit xx cm pick east vic park,1,0,0
class_u_0000026421,sky blue babi budgi sale babi budgi sale sky blue wing budgi fledg breed rainbow healthi bird worm spray lice mite sf yf sky blue wing split opalin father sf sky blue opalin wing mother enquiri call sms richard,0,0,0
class_u_0000026424,ringneck parrot sale rang ringneck cock hen pair bird mth colour ring,0,0,0
class_u_0000026438,month free rang lay hen month free rang lay hen avil deliveri option lucindal adelaid hen come adelaid weeekend st septemb contact detail email phone click reveal,0,1,NA
class_u_0000026449,bird cage hand bird cage paid brand top stand easi transport pickup ross creek buyer,1,0,0
class_u_0000026457,bird cockatiel sell breed pair cockatiel white yellow leav sms text,0,0,0
class_u_0000026458,eclectus parrot hand rais week super friend hand rais beauti eclectus male tame wean ecci bird experienc travel car har rais love household nois experi ensur adapt quick life home home har train start recal train bird rais top qualiti formula wean fresh sprout veggi fruit amount pellet pride rais beauti healthi babi charact eclectus allow play gym hour bond time day time waster don money don inquir home start,0,0,0
class_u_0000026459,hand tame babi budgi hand tame babi budgi red eye pure white red eye yellow red eye spot white blue rainbow yellow green mix male femal cute babi budgi week nest readi home love varieti colour babi budgi activ healthi bird stock feed qualiti seed corn english spinach bread pick hampton park call sms,0,0,0
class_u_0000026476,pair budgi sale bond pair budgi readi bred pair past month pair pick auburn,0,0,0
class_u_0000026478,cocktail male femal healthi child readi breed age colour,1,0,0
class_u_0000026483,sulphur crest cocatoo sulphur crest cockatoo sale age mum mnths ago oscar doesnt talk nice bird home mum dimentia doesnt want,0,0,0
class_u_0000026486,bird aviari bird aviari secur door cm cm cm pick baldivi deliv local fee call,1,0,0
class_u_0000026487,bond pair ct bond pair ringneck male cobalt chct breed hen femal matur yhyt pair season brought breeder pair size due commit beauti pair pair box locat head,0,0,0
class_u_0000026489,babi cockateil healthi babi cockateil readi home fed premium bird seed fresh fruit veget egg biscuit millet worm mite lice treat sex unknown call sandi,0,0,0
class_u_0000026491,ringneck male breeder cleartail male ringneck sale proven breeder breed pair femal pass afford aviari bird tame buyer bring cage,0,0,0
class_u_0000026503,bird cage bird cage stand wheel accessori includ,1,0,0
class_u_0000026507,bond cocktail pair cinnamon bond cocktail pair healthi readi breed pair,0,0,0
class_u_0000026510,finch carri box wire front display breed cabinet finch carri box wire front display breed cabinet sale clear shed,1,0,0
class_u_0000026512,modern game cocker juli hatch detail photo advertis facebook fluffi butt chicken grandchest pick grandchest dont transport don sell egg,0,1,NA
class_u_0000026517,bird cage parrot cage solid height built feeder pretti condit text gumtre messag,1,0,0
class_u_0000026519,fertil egg silki belgium duccl doz araucana doz mix breed layer doz farm fresh eat egg pick corowa,0,1,NA
class_u_0000026521,rainbow lorikeet handrais rainbow lorikeet lutino hen nest sex oliv unsex parent jade split blue front hen aqua oliv split blue front split cinnamon split lutino cock bird lorikeet genet split bird pickup,0,0,0
class_u_0000026523,kakariki cage sale male kakariki cage sale pick toowoomba,0,0,0
class_u_0000026528,budgi bulk sale pair budgi urgent bulk sale pair pair rest month pick page,0,0,0
class_u_0000026531,lagr bird cage medium size bird cage varieti anim includ bunni guinea pig,1,0,0
class_u_0000026533,want male love bird maitland buy male love bird,0,0,1
class_u_0000026536,galah breed pair sell beauti galah proven breed pair start decor thier nest box sell bird move interst plz bird note aviari bird tame price firm,0,0,0
class_u_0000026539,pigeon sale project bird percent racer percent carrier split barless sailsburi,0,1,NA
class_u_0000026545,steel poultri pen set condit set steel pen poultri ideal pigeon dimens cm cm wide cm ground pen measur cm wide cm cm deep condit buyer collect owner load trailer buyer,1,0,0
class_u_0000026553,pigeon race pigeon yellow cock white flight hard nice handl info msg call,0,1,NA
class_u_0000026557,lay hen lay hen behav lay daili natur pick follow yard coop feed asap free rang pet messag text,0,1,NA
class_u_0000026560,bird cage bird cage,1,0,0
class_u_0000026562,english carrier pigeon pair,0,1,NA
class_u_0000026563,want hand rais babi cockatiel pictur hand rais babi cockatiel readi home week month girl boy friend insid cage plenti time spend bird,0,0,1
class_u_0000026564,bird cage beauti bird cage stand excel condit perch door access tray bottom slide clean approx cm height,1,0,0
class_u_0000026568,babi green cheek conur nest green cheek conur hand rais tame lot love patienc respons pet owner,0,0,0
class_u_0000026573,bird cage size condit sise cm wheel base eazi move,1,0,0
class_u_0000026576,male border canari male border canari sale cinnamon yellow buff contact patrick,0,0,0
class_u_0000026577,budgi boy rainbow readi boy readi saturday septemb mauv greyisn colour possibl violet dad df gf violet rainbow mum sf gf violet boy df gf strang colour hand tame readi bond,0,0,0
class_u_0000026594,hand rais indian ringneck femal green colour hand rais indian ringneck green colour love head scratch cashew appl like bath sprinkler cage feel safe cage like play feel safe feather clip behav femal week told male brother flew month beacus poor condit love home move oversea friend bite hiss scare want space scare independ content sit shoulder like watch indian ringneck video youtub daughter miss sell indoor cage height metr approx cage stand wooden toy ladder food toy text check avail,0,0,0
class_u_0000026602,gouldian finch uncolour gouldian finch sale month black head lot text call email,0,0,0
class_u_0000026605,white silki pure bred silki chicken rooster hen pair friend tame scare swap breed,0,1,NA
class_u_0000026606,chick day week red hampshir rooster cross sussex gold silver lace wynandott,0,1,NA
class_u_0000026608,handrais eclectus parrot hand rais femal eclectus parrot beauti natur sad wean fresh fruit vege seed recreat intern licenc regist buy onlin,0,0,0
class_u_0000026611,club budgi pair separ pair green seper pair,0,0,0
class_u_0000026615,femal diamond dove femal diamond dove sale,0,0,0
class_u_0000026616,express babi ringneck pair indian ringneck egg hatch readi leav nest photo parent,0,0,0
class_u_0000026621,pure nyasa love bird pure nyasa club rung month ph,0,0,0
class_u_0000026624,yorkshir canari male yorkshir canari readi breed feel free contact,0,0,0
class_u_0000026626,pecock sale peacock sale male femal email thankyous,0,1,0
class_u_0000026628,rainbow lorri hen normal split blue front lost dna card deff hen reason sell purchas deff male,0,0,0
class_u_0000026639,adult hen adult hen approxim blue white band white clearw pie health,0,0,0
class_u_0000026644,white violet peachfac messag inform,0,0,0
class_u_0000026647,babi chicken chicken call paul,0,1,NA
class_u_0000026649,muscovi duck matur muscovi duck month start lay season call toni,0,1,0
class_u_0000026651,matur rainbow lorikeet handrais bring cage shoe box cage sale don text email don email everyday call quick answer matur rainbow lorikeet yrs handrais tame cage includ price price firm negoti special bird love home lot love attent boy chunki talkat want sale special babi experienc peopl lorikeet handl lorri handrais wks billi yrs entertain bird love bath talk laugh danc circus toy love watch billi grow bit time day day chick lorikeet entertain bird absolut talker provid spend time dna ve told experienc lorri boy fault bird life busi spend time billi proper call locat kenwick call,0,0,0
class_u_0000026657,cockatiel male male cockatiel love home,0,0,0
class_u_0000026658,muscovi drake muscovi drake sale start reach matur bulli move locat coolongolook,0,1,0
class_u_0000026660,pair peach love bird yellow pair yellow peach male peach colour femal white blue tail beauti colour suit averi love home hand rear sold pick,0,0,0
class_u_0000026662,pullet trio rhode island red pullet lay rhode island white pullet lay trio lavend sussex hen lay rooster price firm,0,1,NA
class_u_0000026664,infrar heat lamp infrar heat lamp incub egg chick purchas recent school project,1,0,0
class_u_0000026667,violet mask lovebird handrais contact info beauti rare true violet mask lovebird babi handrais love care price firm deposit requir hold serv,0,0,0
